First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Jazz dance_off,Count_Script writing_off,Count_Film making_off,Count_Fitness & Excercise_off,Count_Video editing_off,Count_Landscape photography_off,Count_Pedicure & Manicure_off,Count_Visual effects_off,Count_Pet grooming_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Motion graphics_off,Count_Graphic design_off,Count_Photo editing_off,Count_Camera handling_off,Count_Hair care_off,Count_Pet training_off,Count_Print making_off,Count_Poetry writing_off,Count_Portrait photography_off,Count_Meal planning_off,Count_Image processing_off,Count_Ballroom dance_off,Count_Make-up_off,Count_Social Media_off,Count_Play writing_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Raffaellino,raffaellino.pinho@zoho.com,27,Male,Remote Only,52.42280993997453,13.305268656486572,Germany,Berlin,"['German', 'Arabic']",Today,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,,,,,,,,5.0,,,,,Very Dissatisfied,Satisfied,Neutral or Average,Very Satisfied,Very Satisfied,Active User,0
Cécile,cécile.gargallo@freenet.de,27,Prefer not to say,Local or Remote,52.42566011409311,13.706367715592464,Germany,Berlin,"['Russian', 'Bengali', 'German', 'Spanish']",Over a Month Ago,Within a month,,,,,,,,,,,,,,,Novice,Novice,Beginner,Expert,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Novice,Beginner,Novice,Expert,Expert,Intermediate,Beginner,,,,,,,,,,,,"['Dance', 'Food', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,,,,8.0,,,,,,,,,,Neutral or Average,Satisfied,Dissatisfied,Neutral or Average,Very Satisfied,Occasional User,0
Kajetan,kajetan.wright@aol.com,31,Male,Local or Remote,52.33918748339778,13.487688617771404,Germany,Berlin,"['Arabic', 'Spanish', 'Russian', 'Romanian']",Recently,Within a month,,,,,,,,,,,,,,,,,,,,Beginner,Expert,Advanced,Beginner,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,23.0,,,,,,19.0,,,,,,,,,Very Satisfied,Dissatisfied,Dissatisfied,Neutral or Average,Very Satisfied,Occasional User,1
Simão,simão.strzępek@zoho.com,24,Male,Local or Remote,52.56077961945013,13.203303243132574,Germany,Berlin,"['German', 'English', 'Turkish', 'Portuguese']",Within a Week,Within a week,Novice,Beginner,Expert,,,,,,,,,,,,,,,,,Beginner,Intermediate,Beginner,Advanced,Novice,,,,,,,Novice,Novice,Novice,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Language', 'Music']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,11.0,,,,,,,,,,,,,,Satisfied,Satisfied,Neutral or Average,Very Satisfied,Dissatisfied,Swapper,1
Maciej,maciej.rodrigues@freenet.de,27,Female,Local or Remote,52.67307563747152,13.279968202708734,Germany,Berlin,"['Italian', 'Arabic', 'Russian']",Over a Month Ago,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Novice,Novice,Novice,,,,,,,,,,,,,,,Beginner,Expert,Advanced,Novice,Novice,,,,,,,,,,,,"['Language', 'Technology']",0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,10.0,9.0,,,,,,,,,,,,10.0,,,Dissatisfied,Neutral or Average,Neutral or Average,Satisfied,Neutral or Average,Inactive,1
Daniela,daniela.randazzo@hotmail.com,26,Male,Remote Only,52.66301063456209,13.562439283221472,Germany,Berlin,"['Arabic', 'Mandarin Chinese', 'Hindi', 'German', 'Ukrainian']",Within a Week,Within a month,,,,,,Novice,Novice,Advanced,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Expert,Intermediate,Intermediate,Intermediate,Novice,Expert,Intermediate,Intermediate,Novice,,,,,,"['Photo', 'Art', 'Technology']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,8.0,7.0,,,,,,,,,,,,8.0,,,Dissatisfied,Satisfied,Dissatisfied,Neutral or Average,Satisfied,Occasional User,0
Benita,benita.malcherek@protonmail.com,27,Female,Local or Remote,52.41457291372398,13.69532407618407,Germany,Berlin,"['Spanish', 'Arabic', 'English', 'Turkish', 'French']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Advanced,Expert,Advanced,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Language'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,,,,,,,,11.0,,,,,,,Dissatisfied,Neutral or Average,Neutral or Average,Neutral or Average,Dissatisfied,Occasional User,1
Beyda,beyda.thompson@zoho.com,28,Diverse,Remote Only,52.64329058900915,13.675972093492746,Germany,Berlin,"['Mandarin Chinese', 'Punjabi', 'Turkish']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Expert,,,,,,,Beginner,Advanced,Expert,Beginner,Advanced,,,,,,,,,,,,,,,,,"['Health', 'Food']",0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,,12.0,,,,,,Satisfied,Very Satisfied,Dissatisfied,Satisfied,Very Dissatisfied,Occasional User,1
Silvia,silvia.wong@outlook.com,29,Male,Local or Remote,52.37348458621002,13.092682953748216,Germany,Berlin,"['Portuguese', 'Russian', 'Bengali', 'English', 'Punjabi']",Today,More than a month,Expert,Expert,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Novice,Novice,Novice,Novice,,,,,,"['Photo', 'Agriculture']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,Neutral or Average,Neutral or Average,Very Satisfied,Neutral or Average,Dissatisfied,Inactive,0
Véronique,véronique.cardoso@freenet.de,27,Female,Local or Remote,52.42469387199537,13.29520752164408,Germany,Berlin,"['Ukrainian', 'Portuguese']",Yesterday,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Expert,Beginner,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Novice,Advanced,Beginner,"['Writing', 'Video']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,15.0,19.0,,,,,,,15.0,,,,,,,,Satisfied,Neutral or Average,Very Satisfied,Satisfied,Satisfied,Swapper,1
Luce,luce.pawliczak@hotmail.com,26,Female,Local Only,52.49841413248996,13.431769083436912,Germany,Berlin,"['Portuguese', 'German', 'Russian', 'Hindi']",Within a Month,Within a week,,,,,,Intermediate,Novice,Beginner,Novice,Beginner,,,,,,,,,,Expert,Novice,Advanced,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Art', 'Music']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,5.0,,,,,,,,,Neutral or Average,Dissatisfied,Very Satisfied,Satisfied,Dissatisfied,Occasional User,0
Gerti,gerti.jesus@gmx.de,28,Female,Local or Remote,52.33956469335515,13.463875132378782,Germany,Berlin,"['Punjabi', 'Spanish', 'Mandarin Chinese', 'Bengali', 'Hindi']",Within a Week,Within a week,,,,,,,,,,,,,,,Intermediate,Novice,Intermediate,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,15.0,13.0,,,,,15.0,,,,,,,,,,Neutral or Average,Satisfied,Neutral or Average,Dissatisfied,Neutral or Average,Swapper,1
Claire,claire.humbert@web.de,26,Prefer not to say,Local or Remote,52.44884103801351,13.276765370837182,Germany,Berlin,"['Italian', 'Romanian', 'Spanish']",Within a Week,Within a month,,,,,,,,,,,,,,,Advanced,Expert,Novice,Novice,Expert,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Beginner,Novice,Beginner,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,Expert,Novice,"['Sports', 'Dance', 'Video']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,7.0,7.0,,,,,7.0,,,,,,,,,,Satisfied,Neutral or Average,Neutral or Average,Neutral or Average,Very Satisfied,Occasional User,0
Felisa,felisa.salmon@yahoo.com,23,Male,Local or Remote,52.43098001180008,13.684641222472576,Germany,Berlin,['Turkish'],Within a Month,Within a month,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Novice,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,9.0,,,,,,,,,Very Satisfied,Neutral or Average,Neutral or Average,Neutral or Average,Neutral or Average,Occasional User,0
Toby,toby.wright@yahoo.com,23,Female,Remote Only,52.43403621767157,13.485368369068905,Germany,Berlin,['Italian'],Recently,Within a week,,,,,,,,,,,,,,,Expert,Expert,Novice,Novice,Novice,,,,,,Intermediate,Expert,Expert,Beginner,Beginner,Beginner,,,,,,,,,,,,,,,Beginner,Beginner,Novice,Expert,Intermediate,,,,,,,,,,,,,,,,,"['Dance', 'Food', 'Writing']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,11.0,13.0,,,,,,,,,,,11.0,,,,Neutral or Average,Neutral or Average,Very Satisfied,Neutral or Average,Satisfied,Swapper,1
Amancio,amancio.bulzoni@1und1.de,27,Female,Local or Remote,52.558148875525255,13.164608814165613,Germany,Berlin,"['Arabic', 'Romanian']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Expert,Novice,Beginner,,,,,,,,,,,,Novice,Novice,Novice,Novice,Beginner,"['Video', 'Food']",1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,,,,,,,,,,,6.0,,,,Very Dissatisfied,Satisfied,Dissatisfied,Very Satisfied,Very Satisfied,Active User,0
Alex,alex.pires@t-online.de,26,Female,Remote Only,52.624261605509695,13.6644651385628,Germany,Berlin,"['German', 'Punjabi', 'Japanese', 'Spanish', 'Turkish']",Within a Week,Within a month,,,,,,,,,,,Intermediate,Intermediate,Expert,Novice,,,,,,,,,,,,,,,,,Beginner,Novice,Expert,Novice,Expert,Beginner,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Health', 'Language', 'Beauty']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,,,,,,,,10.0,,,,,,,Satisfied,Satisfied,Very Satisfied,Neutral or Average,Very Satisfied,Occasional User,1
Lupe,lupe.wiek@aol.com,27,Female,Local or Remote,52.42493979221167,13.164901942959176,Germany,Berlin,"['Ukrainian', 'Arabic', 'Italian']",Recently,Within a week,,,,,,,,,,,Expert,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,16.0,15.0,,,,16.0,,,,,,,,,,,Very Satisfied,Satisfied,Neutral or Average,Very Satisfied,Very Satisfied,Swapper,1
Raffaello,raffaello.valente@web.de,29,Male,Local or Remote,52.47454942460043,13.450925936119685,Germany,Berlin,"['Arabic', 'English', 'German', 'Japanese']",Yesterday,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Novice,Novice,Advanced,Expert,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,9.0,,,,,Neutral or Average,Satisfied,Neutral or Average,Very Dissatisfied,Dissatisfied,Active User,0
Melissa,melissa.federici@gmail.com,25,Female,Local or Remote,52.53981660958144,13.717555478321252,Germany,Berlin,"['Turkish', 'Hindi']",Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Beginner,Expert,Beginner,,,,,,,,,Advanced,Intermediate,Beginner,Beginner,Novice,Novice,Novice,Beginner,Intermediate,Intermediate,Novice,,,,,,,,,,,,,,,,,"['Sports', 'Food', 'Writing']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,1.0,,,,,,,,Neutral or Average,Satisfied,Very Satisfied,Neutral or Average,Satisfied,Occasional User,0
Ewelina,ewelina.durmuş@freenet.de,32,Female,Local Only,52.61398879773349,13.304188739939798,Germany,Berlin,['Russian'],Within a Month,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Beginner,Intermediate,Expert,Novice,Beginner,,,,,,['Photo'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,4.0,,Neutral or Average,Neutral or Average,Very Satisfied,Dissatisfied,Dissatisfied,Occasional User,0
Nela,nela.bailly@aol.com,26,Male,Remote Only,52.587274086227296,13.298141041289876,Germany,Berlin,"['Mandarin Chinese', 'Arabic']",Yesterday,Within a week,,,,,,,,,,,Expert,Intermediate,Advanced,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Intermediate,Advanced,Novice,Intermediate,Beginner,Beginner,Expert,Beginner,Advanced,,,,,,,,,,,,"['Beauty', 'Technology', 'Food']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,3.0,,,,3.0,,,,,,,,,,,Satisfied,Neutral or Average,Neutral or Average,Dissatisfied,Satisfied,Active User,0
Emília,emília.torres@t-online.de,26,Female,Local or Remote,52.39426712825092,13.2197039210989,Germany,Berlin,"['Italian', 'Bengali']",Today,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Advanced,Novice,Novice,,,,,,,,,,,,,,,,,['Food'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,15.0,,,,,,,,,,,11.0,,,,Neutral or Average,Very Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Swapper,1
