First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Social Media_off,Count_Make-up_off,Count_Video editing_off,Count_Film making_off,Count_Pedicure & Manicure_off,Count_Pet training_off,Count_Pet grooming_off,Count_Graphic design_off,Count_Image processing_off,Count_Fitness & Excercise_off,Count_Visual effects_off,Count_Camera handling_off,Count_Print making_off,Count_Hair care_off,Count_Play writing_off,Count_Portrait photography_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Photo editing_off,Count_Meal planning_off,Count_Landscape photography_off,Count_Jazz dance_off,Count_Ballroom dance_off,Count_Script writing_off,Count_Poetry writing_off,Count_Motion graphics_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support,Activity_Status,Sum_Skills_Off_ab_avg
Patricia,patricia.clarke@mail.com,33,Male,Local or Remote,52.435365475446105,13.162560453736198,Germany,Berlin,['Italian'],Within a Week,Within 24 hours,,,,,,Expert,Beginner,Novice,Advanced,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Art'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,7.0,,,,,,,,,,,,Very Satisfied,Neutral or Average,Satisfied,Very Satisfied,Satisfied,Active User,0
Melania,melania.rodríguez@1und1.de,28,Female,Local or Remote,52.60781297701038,13.618400681092275,Germany,Berlin,"['Ukrainian', 'German', 'Arabic', 'French']",Within a Week,Within 24 hours,,,,,,Beginner,Intermediate,Novice,Novice,Intermediate,,,,,,,,,,,,,,,Novice,Advanced,Advanced,Beginner,Novice,Novice,,,,,,,,,Novice,Expert,Intermediate,Beginner,Advanced,Beginner,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Sports', 'Art']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,,,,,,,,,,7.0,,,,,Dissatisfied,Dissatisfied,Satisfied,Neutral or Average,Very Satisfied,Active User,0
Melissa,melissa.togliatti@icloud.com,27,Male,Remote Only,52.45399708165112,13.554849535156835,Germany,Berlin,"['Romanian', 'Arabic', 'Hindi']",Today,Within a week,,,,,,,,,,,,,,,Novice,Beginner,Expert,Advanced,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,7.0,7.0,,,,,7.0,,,,,,,,,,Very Dissatisfied,Satisfied,Satisfied,Dissatisfied,Very Satisfied,Active User,0
Goffredo,goffredo.faure@aol.com,24,Male,Remote Only,52.41193080462714,13.409436808596029,Germany,Berlin,"['Polish', 'English', 'Japanese']",Within a Month,Within a month,,,,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Intermediate,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Advanced,Intermediate,Expert,,,,,,"['Health', 'Animal Care', 'Photo']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,8.0,10.0,,8.0,,,,,,,,,,,,,Very Satisfied,Very Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Occasional User,0
Margaud,margaud.tosto@freenet.de,25,Female,Remote Only,52.41498034148865,13.17788147678025,Germany,Berlin,['Hindi'],Within a Week,Within a week,,,,,,,,,,,Novice,Intermediate,Intermediate,Beginner,,,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Expert,,,,,,,Novice,Novice,Novice,Intermediate,Novice,,,,,,,,,,,,,,,,,"['Health', 'Food', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,,,,,,,,,12.0,,,,,,Dissatisfied,Very Dissatisfied,Very Satisfied,Neutral or Average,Satisfied,Swapper,1
Apaydın,apaydın.fonseca@yahoo.com,28,Male,Local or Remote,52.45438412901677,13.61634498683753,Germany,Berlin,"['Romanian', 'Japanese', 'Ukrainian']",Within a Week,Within a week,,,,,,,,,,,Intermediate,Expert,Novice,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Beauty'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,10.0,,,,,,,,,,,Dissatisfied,Neutral or Average,Neutral or Average,Neutral or Average,Satisfied,Swapper,1
Amílcar,amílcar.schulz@protonmail.com,28,Female,Local or Remote,52.36056039258455,13.662002759560048,Germany,Berlin,"['French', 'Spanish', 'Bengali']",Yesterday,Within a month,Intermediate,Novice,Intermediate,,,Expert,Intermediate,Beginner,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Expert,Novice,Intermediate,Novice,Novice,,,,,,"['Art', 'Agriculture', 'Photo']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,,,15.0,,,,,,,,,,,,Neutral or Average,Neutral or Average,Dissatisfied,Satisfied,Satisfied,Occasional User,1
Amélia,amélia.ferrara@1und1.de,26,Male,Local or Remote,52.63977321370895,13.213082324521691,Germany,Berlin,"['Mandarin Chinese', 'Arabic', 'German', 'Punjabi']",Within a Week,Within 24 hours,Expert,Expert,Beginner,,,,,,,,,,,,Intermediate,Intermediate,Beginner,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Dance']",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,12.0,,,,,,,,,,,,,,Neutral or Average,Neutral or Average,Neutral or Average,Dissatisfied,Dissatisfied,Swapper,1
Eduardo,eduardo.bilge@unitybox.de,26,Male,Local Only,52.3621353929481,13.298641359572864,Germany,Berlin,['Arabic'],Within a Week,Within a week,,,,,,,,,,,,,,,Intermediate,Beginner,Novice,Novice,Novice,,,,,,Advanced,Expert,Beginner,Novice,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,Intermediate,Advanced,Intermediate,Intermediate,Beginner,,,,,,,,,,,,"['Technology', 'Dance', 'Writing']",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,11.0,15.0,,,,,,,11.0,,,,,,,,Very Satisfied,Neutral or Average,Dissatisfied,Very Dissatisfied,Very Satisfied,Swapper,1
Magdalene,magdalene.klotz@outlook.com,23,Male,Remote Only,52.668675349808936,13.63692218896486,Germany,Berlin,"['Hindi', 'Portuguese']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,Beginner,Advanced,Novice,Intermediate,Novice,,,,,,,Intermediate,Novice,Novice,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced,Novice,Beginner,Expert,Intermediate,"['Language', 'Video', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,17.0,,,,,,,,,,,,,,16.0,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Swapper,1
Kasimir,kasimir.ferreira@unitybox.de,28,Female,Local Only,52.55633176193028,13.66450973730141,Germany,Berlin,"['Punjabi', 'Bengali', 'Russian', 'Polish', 'Hindi']",Within a Week,Within a month,,,,,,Beginner,Expert,Novice,Novice,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Art'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,,,9.0,,,,,,,,,,,,Satisfied,Very Satisfied,Satisfied,Satisfied,Very Satisfied,Occasional User,0
Tonino,tonino.guillou@web.de,26,Male,Local or Remote,52.51363274532255,13.682279505796922,Germany,Berlin,"['German', 'French']",Today,Within a month,,,,Beginner,Advanced,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Beginner,Beginner,Expert,Novice,,,,,,,,,,,,,,,,,,,,Advanced,Intermediate,Advanced,Expert,Novice,,,,,,,,,,,,"['Writing', 'Animal Care', 'Technology']",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,14.0,,,,,,,,,,,,12.0,,,Very Satisfied,Dissatisfied,Very Dissatisfied,Neutral or Average,Very Satisfied,Occasional User,1
Etta,etta.łapacz@hotmail.com,25,Male,Local or Remote,52.65628036138374,13.133537080697696,Germany,Berlin,"['Russian', 'Turkish', 'Polish']",Today,Within a week,,,,,,,,,,,,,,,,,,,,Intermediate,Advanced,Novice,Novice,Intermediate,,,,,,,Novice,Novice,Novice,Intermediate,Novice,,,,,,,,,,Novice,Advanced,Novice,Novice,Expert,,,,,,,,,,,,,,,,,"['Language', 'Food', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,,,,,,,,,,,17.0,,,,Satisfied,Very Satisfied,Very Satisfied,Satisfied,Neutral or Average,Swapper,1
Lilla,lilla.price@t-online.de,27,Male,Local Only,52.46807742586928,13.44305069517148,Germany,Berlin,"['Turkish', 'German', 'Ukrainian']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Intermediate,Novice,Novice,Beginner,Beginner,Novice,Beginner,,,,,,,Novice,Novice,Beginner,Novice,Advanced,,,,,,,,,,,,,,,,,"['Language', 'Food', 'Health']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,Very Satisfied,Satisfied,Neutral or Average,Very Satisfied,Neutral or Average,Active User,0
Eutropio,eutropio.caron@arcor.de,29,Male,Local or Remote,52.38342354376368,13.286399555812478,Germany,Berlin,"['Bengali', 'Mandarin Chinese', 'Spanish', 'Arabic']",Within a Week,Within 24 hours,,,,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Animal Care'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,7.0,6.0,,7.0,,,,,,,,,,,,,Neutral or Average,Very Dissatisfied,Very Satisfied,Neutral or Average,Neutral or Average,Active User,0
Keith,keith.benavides@outlook.com,25,Female,Local or Remote,52.63377951232791,13.193660326527148,Germany,Berlin,"['Russian', 'Turkish']",Within a Week,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Health'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,,,,,,,,,9.0,,,,,,Satisfied,Satisfied,Neutral or Average,Very Dissatisfied,Very Satisfied,Active User,0
Leonardo,leonardo.hartung@gmx.de,24,Male,Local or Remote,52.35644355186332,13.529447891757249,Germany,Berlin,"['Hindi', 'Bengali', 'German']",Yesterday,More than a month,Novice,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Beginner,Beginner,Novice,Expert,Novice,Beginner,Novice,Beginner,Intermediate,"['Photo', 'Agriculture', 'Video']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,10.0,,Satisfied,Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Inactive,1
Helen,helen.diaz@t-online.de,27,Male,Remote Only,52.35383424770642,13.263841519427672,Germany,Berlin,['French'],Within a Week,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Intermediate,Intermediate,Expert,['Video'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,13.0,14.0,,,,,,,,,,,,,,13.0,Satisfied,Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Occasional User,1
Antonella,antonella.benoit@hotmail.com,23,Male,Local or Remote,52.47738048320797,13.672229192423464,Germany,Berlin,"['Italian', 'Hindi', 'Spanish', 'Romanian', 'Japanese']",Within a Week,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Intermediate,Beginner,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,['Sports'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,,,,,,,,,,9.0,,,,,Very Dissatisfied,Satisfied,Very Dissatisfied,Satisfied,Dissatisfied,Occasional User,0
Anita,anita.wilson@outlook.com,28,Male,Local or Remote,52.547402682599696,13.62204799475114,Germany,Berlin,"['Punjabi', 'Spanish', 'Mandarin Chinese']",Within a Week,Within 24 hours,,,,,,,,,,,Beginner,Expert,Novice,Novice,,,,,,,,,,,,,,,,,Expert,Beginner,Beginner,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Beauty', 'Language']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,,,,11.0,,,,,,,,,,,Dissatisfied,Dissatisfied,Neutral or Average,Satisfied,Neutral or Average,Swapper,1
Éric,éric.nugnes@outlook.com,27,Female,Remote Only,52.375086331823326,13.66627959534252,Germany,Berlin,['Italian'],Today,Within a week,,,,,,,,,,,,,,,Advanced,Novice,Intermediate,Novice,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Beginner,Novice,Novice,"['Dance', 'Video']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,10.0,10.0,,,,,10.0,,,,,,,,,,Very Satisfied,Neutral or Average,Satisfied,Very Dissatisfied,Satisfied,Swapper,1
Iwona,iwona.lewis@gmail.com,23,Male,Local or Remote,52.5824940175179,13.549597157190044,Germany,Berlin,['Mandarin Chinese'],Within a Month,Within a month,Novice,Intermediate,Intermediate,,,Novice,Expert,Beginner,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Novice,Beginner,Intermediate,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Sports', 'Art']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,17.0,,,15.0,,,,,,,,,,,,Dissatisfied,Satisfied,Neutral or Average,Neutral or Average,Very Satisfied,Occasional User,1
Jemma,jemma.burdach@zoho.com,24,Male,Remote Only,52.60842949066712,13.20736304809284,Germany,Berlin,"['Bengali', 'English', 'Ukrainian', 'French']",Recently,Within 24 hours,,,,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Animal Care'],0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,6.0,4.0,,6.0,,,,,,,,,,,,,Dissatisfied,Very Dissatisfied,Satisfied,Dissatisfied,Very Satisfied,Active User,0
