First_Name,EMail,Age,Gender,Location_Preferences,Latitude,Longitude,Country,City,Languages_Preferred,Last_Seen,Response_Time,Farming_off,Fishery_off,Gardening_off,Pet grooming_off,Pet training_off,Drawing_off,Painting_off,Sculpture_off,Print making_off,Poetry_off,Make-up_off,Facials_off,Pedicure & Manicure_off,Hair care_off,Ballet_off,Tap dance_off,Jazz dance_off,Salsa_off,Ballroom dance_off,Piano_off,Guitar_off,Drumming_off,Trumpet_off,Composing_off,Script writing_off,Play writing_off,Poetry writing_off,Caligraphy_off,Blogging_off,Journalism_off,German_off,Spanish_off,Arabic_off,French_off,English_off,Nutrition_off,Fitness & Excercise_off,Wellness_off,Tennis_off,Football_off,Basketball_off,Yoga_off,Baseball_off,Gymnastic_off,Cooking_off,Baking_off,Grilling_off,Meal planning_off,Sautéing_off,Programming_off,Graphic design_off,Data Analysis_off,Photoshop_off,Social Media_off,Camera handling_off,Photo editing_off,Lighting_off,Landscape photography_off,Portrait photography_off,Image processing_off,Video editing_off,Film making_off,Animation_off,Motion graphics_off,Visual effects_off,Skill Domains,Farming_dem,Fishery_dem,Gardening_dem,Pet grooming_dem,Pet training_dem,Drawing_dem,Painting_dem,Sculpture_dem,Print making_dem,Poetry_dem,Make-up_dem,Facials_dem,Pedicure & Manicure_dem,Hair care_dem,Ballet_dem,Tap dance_dem,Jazz dance_dem,Salsa_dem,Ballroom dance_dem,Piano_dem,Guitar_dem,Drumming_dem,Trumpet_dem,Composing_dem,Script writing_dem,Play writing_dem,Poetry writing_dem,Caligraphy_dem,Blogging_dem,Journalism_dem,German_dem,Spanish_dem,Arabic_dem,French_dem,English_dem,Nutrition_dem,Fitness & Excercise_dem,Wellness_dem,Tennis_dem,Football_dem,Basketball_dem,Yoga_dem,Baseball_dem,Gymnastic_dem,Cooking_dem,Baking_dem,Grilling_dem,Meal planning_dem,Sautéing_dem,Programming_dem,Graphic design_dem,Data Analysis_dem,Photoshop_dem,Social Media_dem,Camera handling_dem,Photo editing_dem,Lighting_dem,Landscape photography_dem,Portrait photography_dem,Image processing_dem,Video editing_dem,Film making_dem,Animation_dem,Motion graphics_dem,Visual effects_dem,Count_Farming_off,Count_Fishery_off,Count_Gardening_off,Count_Pet_grooming_off,Count_Pet_training_off,Count_Drawing_off,Count_Painting_off,Count_Sculpture_off,Count_Print_making_off,Count_Poetry_off,Count_Make_up_off,Count_Facials_off,Count_Pedicure_and_Manicure_off,Count_Hair_care_off,Count_Ballet_off,Count_Tap_dance_off,Count_Jazz_dance_off,Count_Salsa_off,Count_Ballroom_dance_off,Count_Piano_off,Count_Guitar_off,Count_Drumming_off,Count_Trumpet_off,Count_Composing_off,Count_Script_writing_off,Count_Play_writing_off,Count_Poetry_writing_off,Count_Caligraphy_off,Count_Blogging_off,Count_Journalism_off,Count_German_off,Count_Spanish_off,Count_Arabic_off,Count_French_off,Count_English_off,Count_Nutrition_off,Count_Fitness_and_Excercise_off,Count_Wellness_off,Count_Tennis_off,Count_Football_off,Count_Basketball_off,Count_Yoga_off,Count_Baseball_off,Count_Gymnastic_off,Count_Cooking_off,Count_Baking_off,Count_Grilling_off,Count_Meal_planning_off,Count_Sautéing_off,Count_Programming_off,Count_Graphic_design_off,Count_Data_Analysis_off,Count_Photoshop_off,Count_Social_Media_off,Count_Camera_handling_off,Count_Photo_editing_off,Count_Lighting_off,Count_Landscape_photography_off,Count_Portrait_photography_off,Count_Image_processing_off,Count_Video_editing_off,Count_Film_making_off,Count_Animation_off,Count_Motion_graphics_off,Count_Visual_effects_off,Count_Jazz dance_off,Count_Script writing_off,Count_Film making_off,Count_Fitness & Excercise_off,Count_Video editing_off,Count_Landscape photography_off,Count_Pedicure & Manicure_off,Count_Visual effects_off,Count_Pet grooming_off,Count_Data Analysis_off,Count_Tap dance_off,Count_Motion graphics_off,Count_Graphic design_off,Count_Photo editing_off,Count_Camera handling_off,Count_Hair care_off,Count_Pet training_off,Count_Print making_off,Count_Poetry writing_off,Count_Portrait photography_off,Count_Meal planning_off,Count_Image processing_off,Count_Ballroom dance_off,Count_Make-up_off,Count_Social Media_off,Count_Play writing_off,Sum_Skills_Off,Sum_Skills_Rec,Agriculture,Animal Care,Art,Beauty,Dance,Music,Writing,Language,Health,Sports,Food,Technology,Photo,Video,Usability,Speed_Performance,Feature_Satisfaction,Security_Satisfaction,Customer_Support
Theresia,theresia.meucci@icloud.com,24,Male,Local or Remote,52.5898098385866,13.29941764250307,Germany,Berlin,"['Polish', 'Bengali', 'English']",Today,Within a week,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Beginner,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Music'],0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,15.0,,,,,,13.0,,,,,,,,,Dissatisfied,Very Dissatisfied,Neutral or Average,Neutral or Average,Dissatisfied
Margot,margot.llopis@freenet.de,31,Male,Local or Remote,52.550219503183975,13.35298331621458,Germany,Berlin,"['Turkish', 'Spanish', 'German', 'Polish']",Within a Week,Within a month,,,,,,,,,,,Intermediate,Advanced,Novice,Advanced,Expert,Advanced,Advanced,Beginner,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Advanced,Beginner,Advanced,Beginner,,,,,,,,,,,,,,,,,"['Food', 'Dance', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,,,,,7.0,,,,,,,,,,Neutral or Average,Satisfied,Satisfied,Very Dissatisfied,Very Dissatisfied
Lene,lene.akça@1und1.de,29,Prefer not to say,Remote Only,52.49830365930026,13.166001372938233,Germany,Berlin,['French'],Within a Week,More than a month,,,,,,,,,,,Beginner,Expert,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Novice,Intermediate,Novice,,,,,,,,,,,,"['Beauty', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,9.0,,,,,,,,,,,Neutral or Average,Satisfied,Neutral or Average,Dissatisfied,Satisfied
Radosław,radosław.parisi@zoho.com,26,Male,Local or Remote,52.5343430542491,13.511778888527571,Germany,Berlin,"['Punjabi', 'Spanish', 'Bengali', 'Polish', 'Romanian']",Yesterday,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Beginner,Intermediate,Novice,Advanced,,,,,,,,,,,,['Technology'],1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,,,,,,,,,,,,6.0,,,Very Dissatisfied,Very Satisfied,Satisfied,Very Satisfied,Neutral or Average
Amélia,amélia.leite@web.de,29,Diverse,Local or Remote,52.42012453802997,13.188369777758645,Germany,Berlin,"['Bengali', 'English', 'Russian', 'Portuguese']",Within a Week,Within a week,,,,Expert,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Novice,,,,,,,Novice,Novice,Expert,Beginner,Beginner,,,,,,,,,,,,,,,,,"['Food', 'Health', 'Animal Care']",0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,9.0,10.0,,9.0,,,,,,,,,,,,,Dissatisfied,Neutral or Average,Satisfied,Neutral or Average,Very Satisfied
Aytöz,aytöz.nohlmans@1und1.de,24,Prefer not to say,Local or Remote,52.50013596582003,13.494793913966904,Germany,Berlin,['German'],Within a Week,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Advanced,Beginner,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Beginner,Intermediate,Beginner,Novice,Novice,Intermediate,Expert,Beginner,Expert,"['Video', 'Writing', 'Photo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,13.0,15.0,,,,,,,,,,,,,,13.0,Satisfied,Satisfied,Satisfied,Neutral or Average,Neutral or Average
Alexandre,alexandre.lopes@outlook.com,28,Prefer not to say,Local or Remote,52.57304385859389,13.541865269408008,Germany,Berlin,"['French', 'Portuguese', 'Polish', 'Punjabi', 'Bengali']",Recently,Within a month,,,,,,,,,,,Novice,Expert,Novice,Novice,,,,,,,,,,,,,,,,,Expert,Intermediate,Novice,Intermediate,Intermediate,,,,Beginner,Novice,Beginner,Novice,Advanced,Intermediate,,,,,,,,,,,,,,,,,,,,,,"['Language', 'Sports', 'Beauty']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,,,,,,,8.0,,,,,,,Neutral or Average,Satisfied,Satisfied,Satisfied,Satisfied
Tahir,tahir.castro@mail.com,26,Female,Local or Remote,52.46096653649877,13.48964405123723,Germany,Berlin,"['Portuguese', 'Hindi', 'French']",Within a Week,Within a month,,,,Novice,Advanced,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Intermediate,Expert,Expert,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Animal Care']",0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,,,,,,,11.0,,,,,,,,Satisfied,Very Satisfied,Neutral or Average,Neutral or Average,Satisfied
Sandra,sandra.albers@freenet.de,27,Male,Local or Remote,52.35935946846704,13.694997356886985,Germany,Berlin,"['Arabic', 'Romanian']",Within a Month,Within a week,Expert,Intermediate,Novice,,,,,,,,,,,,Novice,Beginner,Novice,Beginner,Intermediate,,,,,,,,,,,,,,,,,,,,Novice,Intermediate,Novice,Expert,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,"['Sports', 'Dance', 'Agriculture']",1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,8.0,,,,,,,,,,7.0,,,,,Neutral or Average,Neutral or Average,Very Satisfied,Very Satisfied,Very Satisfied
Cosimo,cosimo.schottin@yahoo.com,24,Female,Local Only,52.575757575524776,13.72971213239432,Germany,Berlin,['Turkish'],Within a Month,Within a month,,,,,,,,,,,Novice,Novice,Beginner,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Advanced,Expert,Novice,Novice,,,,,,,,,,,,Advanced,Intermediate,Expert,Novice,Beginner,"['Food', 'Beauty', 'Video']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,1.0,Very Dissatisfied,Neutral or Average,Very Satisfied,Very Dissatisfied,Neutral or Average
Émilie,émilie.fronczyk@arcor.de,29,Male,Local or Remote,52.50733954962536,13.550547603260032,Germany,Berlin,['Japanese'],Within a Week,Within a week,Beginner,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,Beginner,Intermediate,Expert,Novice,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Writing', 'Agriculture']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,4.0,,,,,,,5.0,,,,,,,,Satisfied,Neutral or Average,Dissatisfied,Neutral or Average,Very Dissatisfied
Hipólito,hipólito.chlebek@protonmail.com,28,Male,Local or Remote,52.664021423308775,13.186261354963628,Germany,Berlin,"['Russian', 'Ukrainian', 'French']",Within a Month,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Beginner,Expert,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Writing'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,16.0,,,,,,,19.0,,,,,,,,Very Satisfied,Very Satisfied,Dissatisfied,Satisfied,Very Satisfied
Judith,judith.diez@zoho.com,26,Female,Remote Only,52.43557953910641,13.159327920759456,Germany,Berlin,['Italian'],Within a Month,Within a week,,,,,,Novice,Novice,Novice,Novice,Beginner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expert,Novice,Novice,Beginner,Beginner,,,,,,,,,,,,"['Art', 'Technology']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,5.0,,,Dissatisfied,Very Dissatisfied,Dissatisfied,Satisfied,Neutral or Average
Müferrih,müferrih.gowin@web.de,26,Male,Local or Remote,52.49391091578724,13.361572064704754,Germany,Berlin,"['Mandarin Chinese', 'Russian', 'Romanian', 'Portuguese', 'Hindi']",Recently,Within a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Expert,Novice,Novice,Intermediate,,,,,,,,,,,,['Technology'],0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,11.0,10.0,,,,,,,,,,,,11.0,,,Neutral or Average,Satisfied,Neutral or Average,Neutral or Average,Neutral or Average
Ángeles,ángeles.mota@icloud.com,27,Male,Remote Only,52.63043491460016,13.29716361323423,Germany,Berlin,"['German', 'English', 'Romanian', 'Polish', 'Hindi']",Yesterday,Within 24 hours,,,,Expert,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Animal Care'],1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,5.0,,5.0,,,,,,,,,,,,,Dissatisfied,Very Satisfied,Satisfied,Satisfied,Satisfied
Gordana,gordana.matias@gmx.de,25,Prefer not to say,Local or Remote,52.462981442055565,13.15225102133195,Germany,Berlin,"['Polish', 'Spanish', 'Arabic', 'Russian']",Today,Within 24 hours,Beginner,Beginner,Advanced,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Expert,Novice,Expert,Intermediate,Novice,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Sports', 'Animal Care']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,,,,,,,,,,16.0,,,,,Very Satisfied,Satisfied,Satisfied,Very Satisfied,Dissatisfied
Ida,ida.pinto@freenet.de,26,Male,Local Only,52.63342730421623,13.672196391054175,Germany,Berlin,"['French', 'Polish', 'Ukrainian', 'Turkish', 'Spanish']",Within a Month,Within a month,,,,Intermediate,Beginner,,,,,,Beginner,Advanced,Novice,Novice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intermediate,Expert,Intermediate,Beginner,Intermediate,,,,,,,,,,,,,,,,,"['Beauty', 'Food', 'Animal Care']",0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,,,,,,,,,,,10.0,,,,Satisfied,Very Dissatisfied,Neutral or Average,Neutral or Average,Satisfied
Sergius,sergius.watson@aol.com,26,Diverse,Local or Remote,52.55189489513521,13.752568539668236,Germany,Berlin,['Portuguese'],Recently,Within a week,,,,,,,,,,,Beginner,Beginner,Expert,Novice,,,,,,,,,,,,,,,,,Expert,Expert,Novice,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Novice,Novice,Novice,Novice,"['Beauty', 'Video', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,,,,,,,,10.0,,,,,,,Very Dissatisfied,Neutral or Average,Dissatisfied,Very Satisfied,Satisfied
Ronaldo,ronaldo.dudko@outlook.com,26,Female,Local or Remote,52.39626353487138,13.568256435308085,Germany,Berlin,"['Polish', 'Turkish']",Yesterday,Within a week,,,,Expert,Beginner,,,,,,,,,,,,,,,Beginner,Intermediate,Intermediate,Expert,Beginner,,,,,,,,,,,,,,,,,,,,,Beginner,Beginner,Novice,Intermediate,Beginner,,,,,,,,,,,,,,,,,"['Music', 'Animal Care', 'Food']",1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,4.0,,,,,,,,,Neutral or Average,Very Satisfied,Neutral or Average,Very Satisfied,Very Satisfied
Kornelia,kornelia.batista@protonmail.com,26,Male,Local or Remote,52.552046360668406,13.48234426903453,Germany,Berlin,"['Turkish', 'English', 'French', 'Japanese']",Within a Week,Within a week,Intermediate,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,Expert,Expert,Novice,Expert,Intermediate,Beginner,,,,,,Intermediate,Intermediate,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Agriculture', 'Health', 'Writing']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,12.0,,,,,,,13.0,,,,,,,,Neutral or Average,Neutral or Average,Satisfied,Neutral or Average,Satisfied
Gusti,gusti.lachmann@gmx.de,27,Male,Local or Remote,52.58581707822576,13.695526256600075,Germany,Berlin,"['English', 'Bengali', 'Portuguese', 'German']",Over a Month Ago,Within 24 hours,,,,,,,,,,,,,,,Advanced,Novice,Novice,Beginner,Expert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,['Dance'],1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,12.0,10.0,,,,,12.0,,,,,,,,,,Neutral or Average,Very Satisfied,Neutral or Average,Dissatisfied,Very Dissatisfied
Rachael,rachael.barnes@mail.com,26,Female,Local Only,52.35640492623507,13.176059880331584,Germany,Berlin,"['Romanian', 'French', 'Russian', 'Ukrainian']",Yesterday,Within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Novice,Expert,Beginner,Expert,,,,,,,,,,,,,,,,,,,,Beginner,Advanced,Intermediate,Advanced,Novice,Advanced,,,,,,"['Language', 'Photo']",0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,12.0,,,,,,,Very Dissatisfied,Very Satisfied,Satisfied,Very Satisfied,Neutral or Average
Mateusz,mateusz.aubert@yahoo.com,25,Male,Local or Remote,52.40490372275647,13.25251643641184,Germany,Berlin,"['Ukrainian', 'German']",Over a Month Ago,Within a month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beginner,Intermediate,Novice,Advanced,Novice,,,,Novice,Expert,Expert,Novice,Beginner,Novice,Beginner,Expert,Intermediate,Novice,Expert,,,,,,,,,,,,,,,,,"['Food', 'Sports', 'Language']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,,,,12.0,,,,Very Satisfied,Neutral or Average,Satisfied,Neutral or Average,Satisfied
